t,x,y,z
9.712999999999999545e+01,1.382394727310973259e+01,1.741084243399387432e+01,3.004993564863528732e+01
9.714000000000000057e+01,1.414411997362222451e+01,1.682854521560651762e+01,3.163293714543606683e+01
9.715000000000000568e+01,1.436784849108569162e+01,1.604075188722094580e+01,3.311599335934545962e+01
9.715999999999999659e+01,1.448362486359371104e+01,1.507148435777046735e+01,3.445226057508453721e+01
9.717000000000000171e+01,1.448459202721977590e+01,1.394662828325259873e+01,3.560482629821219547e+01
9.718000000000000682e+01,1.436854381601627395e+01,1.269393306673738309e+01,3.654670925511366164e+01
9.718999999999999773e+01,1.413792496201574167e+01,1.134301185836407555e+01,3.726085939300751448e+01
9.720000000000000284e+01,1.379983109522913054e+01,9.925341555334568966e+00,3.774015787994743221e+01
9.721000000000000796e+01,1.336062976552801729e+01,8.492019122945732690e+00,3.798291605600580567e+01
9.721999999999999886e+01,1.282842923266285240e+01,7.105420082899819079e+00,3.799564545634525103e+01
9.723000000000000398e+01,1.221967153727273114e+01,5.799811270411935560e+00,3.779741827738252624e+01
9.724000000000000909e+01,1.155070543070371514e+01,4.601918366050628428e+00,3.741198662868349345e+01
9.725000000000000000e+01,1.083773116197982134e+01,3.531091392932715678e+00,3.686773386193291913e+01
9.726000000000000512e+01,1.009680047779958301e+01,2.599304716719406549e+00,3.619767457093097818e+01
9.726999999999999602e+01,9.343816622543240413e+00,1.811157045626460516e+00,3.543945459159908040e+01
9.728000000000000114e+01,8.594423959041401773e+00,1.163477139718648745e+00,3.463339746497820926e+01
9.729000000000000625e+01,7.861345750905375240e+00,6.424358116158197518e-01,3.379521603526887930e+01
9.729999999999999716e+01,7.153928140339544051e+00,2.344874581761857701e-01,3.293793102870861844e+01
9.731000000000000227e+01,6.479748923268186189e+00,-7.339322352704735763e-02,3.207562023887006575e+01
9.732000000000000739e+01,5.844587011682284228e+00,-2.948324199732113016e-01,3.121929374118589706e+01
9.732999999999999829e+01,5.252422433636256827e+00,-4.440572011964691868e-01,3.037689389294511599e+01
9.734000000000000341e+01,4.705438369806980603e+00,-5.358710488196617439e-01,2.955329991452022043e+01
9.735000000000000853e+01,4.204257731856207769e+00,-5.818885555193161752e-01,2.875108906584133095e+01
9.735999999999999943e+01,3.748219410848452338e+00,-5.906397509337260043e-01,2.797149056722292215e+01
9.737000000000000455e+01,3.336029655281888218e+00,-5.705485102327930713e-01,2.721497400547862355e+01
9.737999999999999545e+01,2.965987619661774488e+00,-5.288213502543096523e-01,2.648157335113399924e+01
9.739000000000000057e+01,2.635985364495760930e+00,-4.714474295037773821e-01,2.577088695841794319e+01
9.740000000000000568e+01,2.343507856297716518e+00,-4.031985481547397665e-01,2.508207756527006183e+01
9.740999999999999659e+01,2.085664678062741917e+00,-3.277235136205315924e-01,2.441406516527590753e+01
9.742000000000000171e+01,1.859681987963153871e+00,-2.478608491571342165e-01,2.376600617758335332e+01
9.743000000000000682e+01,1.662981801515007074e+00,-1.657833988330862929e-01,2.313701295384593948e+01
9.743999999999999773e+01,1.492997509272833145e+00,-8.312869646732207185e-02,2.252624522674014429e+01
9.745000000000000284e+01,1.347172283107714419e+00,-1.001097277068985214e-03,2.193291378127826619e+01
9.746000000000000796e+01,1.222959076208726792e+00,8.002822212144472536e-02,2.135628045481361781e+01
9.746999999999999886e+01,1.117967214674342236e+00,1.597775308292816443e-01,2.079567730010615279e+01
9.748000000000000398e+01,1.030402833151128350e+00,2.380772768021884589e-01,2.025054892331644751e+01
9.749000000000000909e+01,9.586498276517709805e-01,3.149633858235143524e-01,1.972038639757144551e+01
9.750000000000000000e+01,9.011510848280812613e-01,3.906750684443223709e-01,1.920471459965809657e+01
9.751000000000000512e+01,8.564088212039084880e-01,4.656541464925822993e-01,1.870309227403608432e+01
9.751999999999999602e+01,8.229845831756685826e-01,5.405450530724187352e-01,1.821511203284291724e+01
9.753000000000000114e+01,7.996610783079669549e-01,6.160600524571273606e-01,1.774041871902507950e+01
9.754000000000000625e+01,7.857284003226328029e-01,6.927175615173963852e-01,1.727870701277164756e+01
9.754999999999999716e+01,7.805717647069757570e-01,7.711162651036796989e-01,1.682968613118034895e+01
9.756000000000000227e+01,7.836165031893720379e-01,8.519647723702233888e-01,1.639309135579266297e+01
9.757000000000000739e+01,7.943281377267513710e-01,9.360815515469903536e-01,1.596868405119419876e+01
9.757999999999999829e+01,8.122123805045259326e-01,1.024394929939973053e+00,1.555625166501272005e+01
9.759000000000000341e+01,8.368683372126407560e-01,1.117906230344150931e+00,1.515561584133845940e+01
9.760000000000000853e+01,8.682652257415769403e-01,1.217453470418789152e+00,1.476663823561377420e+01
9.760999999999999943e+01,9.064810898163065955e-01,1.323892920692983921e+00,1.438919142962988573e+01
9.762000000000000455e+01,9.516338933536874212e-01,1.438201468745397449e+00,1.402320014353286126e+01
9.762999999999999545e+01,1.003887852450462415e+00,1.561474343552992305e+00,1.366864410389288587e+01
9.764000000000000057e+01,1.063453435383774348e+00,1.694925115492338819e+00,1.332555804370010399e+01
9.765000000000000568e+01,1.130587362610670832e+00,1.839885696338419141e+00,1.299403170236818639e+01
9.765999999999999659e+01,1.205638561943293663e+00,1.997782991242944339e+00,1.267424302616969456e+01
9.767000000000000171e+01,1.289245711854719589e+00,2.170004593763300349e+00,1.236648848253799748e+01
9.768000000000000682e+01,1.382032515617509949e+00,2.358084591106314853e+00,1.207097872504937719e+01
9.768999999999999773e+01,1.484710654819209275e+00,2.563731599471424261e+00,1.178810910851423799e+01
9.770000000000000284e+01,1.598104487480209057e+00,2.788820301184891992e+00,1.151848845262652787e+01
9.771000000000000796e+01,1.723151048052872003e+00,3.035391444698060326e+00,1.126293904196615259e+01
9.771999999999999886e+01,1.860900047421897519e+00,3.305651844588087140e+00,1.102249662599766822e+01
9.773000000000000398e+01,2.012513872904981405e+00,3.601974381559238658e+00,1.079841041906936638e+01
9.774000000000000909e+01,2.179267588251645904e+00,3.926898002440586843e+00,1.059214310041531171e+01
9.775000000000000000e+01,2.362610189928070703e+00,4.282668032507643829e+00,1.040566490921637310e+01
9.776000000000000512e+01,2.564429588322800324e+00,4.669969332913594506e+00,1.024238733569871052e+01
9.776999999999999602e+01,2.786300566463964401e+00,5.093733386560224119e+00,1.010377773715553396e+01
9.778000000000000114e+01,3.029843528573384681e+00,5.559015781076123375e+00,9.992036141176431130e+00
9.779000000000000625e+01,3.296818890814634528e+00,6.070171317400937738e+00,9.910617842682972523e+00
9.779999999999999716e+01,3.589127081293832511e+00,6.630854009786885328e+00,9.864233403927922694e+00
9.781000000000000227e+01,3.908808540061040837e+00,7.244017085801436551e+00,9.858848654495236730e+00
9.782000000000000739e+01,4.258043719107777569e+00,7.911912986322539254e+00,9.901684691300474128e+00
9.782999999999999829e+01,4.639153082368072667e+00,8.636093365540663314e+00,1.000121787859028188e+01
9.784000000000000341e+01,5.054597105720279870e+00,9.417409090962234330e+00,1.016717984794313701e+01
9.785000000000000853e+01,5.506976276983838403e+00,1.025601024340346434e+01,1.041055749826851873e+01
9.785999999999999943e+01,5.999031095920653200e+00,1.115134611699306433e+01,1.074359299580682681e+01
9.787000000000000455e+01,6.533641735084349200e+00,1.210216490563557734e+01,1.117978329538622440e+01
9.787999999999999545e+01,7.110109971419690922e+00,1.310291794879294969e+01,1.173036215017080330e+01
9.789000000000000057e+01,7.728243421472263286e+00,1.414582278006503024e+01,1.241461601186131780e+01
9.790000000000000568e+01,8.389474192328041369e+00,1.522020707103247439e+01,1.325544720633065410e+01
9.790999999999999659e+01,9.092442254389773382e+00,1.630827458042397637e+01,1.427134708145635855e+01
9.792000000000000171e+01,9.832995441380248280e+00,1.738510515412109214e+01,1.547639600712596319e+01
9.793000000000000682e+01,1.060418945033629079e+01,1.841865472514891167e+01,1.688026337522836329e+01
9.793999999999999773e+01,1.139628784161157071e+01,1.936975531368098657e+01,1.848820759965686378e+01
9.795000000000000284e+01,1.219676203888017696e+01,2.019211502704310135e+01,2.030107611631731857e+01
9.796000000000000796e+01,1.299031433449736461e+01,2.083241947185490517e+01,2.231531468740735846e+01
9.796999999999999886e+01,1.376036414512928907e+01,2.124232646899846344e+01,2.451464632482635864e+01
9.798000000000000398e+01,1.448213441424434045e+01,2.136411284813026512e+01,2.684530715530949863e+01
9.799000000000000909e+01,1.512847518992910878e+01,2.114702989880428063e+01,2.924062451472494217e+01
9.800000000000000000e+01,1.567378913632632553e+01,2.056143579026200285e+01,3.162865079220096476e+01
9.801000000000000512e+01,1.609403153363672345e+01,1.959879557142784634e+01,3.393216343013655489e+01
9.801999999999999602e+01,1.636671027811405565e+01,1.827168117091622435e+01,3.606866492417799464e+01
9.803000000000000114e+01,1.647094959842089423e+01,1.661315261806032950e+01,3.794982083395051831e+01
9.804000000000000625e+01,1.639303480376893418e+01,1.467162936655900651e+01,3.947886599249450512e+01
9.804999999999999716e+01,1.613102661034297114e+01,1.255863762746340484e+01,4.062004639356126745e+01
9.806000000000000227e+01,1.569025055959763826e+01,1.038629247261257227e+01,4.136775618283066080e+01
9.807000000000000739e+01,1.508329830251667758e+01,8.245004610643688281e+00,4.172842183706418240e+01
9.807999999999999829e+01,1.433002759961285477e+01,6.203480386982885619e+00,4.172050216411232526e+01
9.809000000000000341e+01,1.345756232092371008e+01,4.308721783836711339e+00,4.137448830291206292e+01
9.810000000000000853e+01,1.249960090838446192e+01,2.588261168738206663e+00,4.073429960469688638e+01
9.810999999999999943e+01,1.148165729920497213e+01,1.091100242711842361e+00,3.987955014021247990e+01
9.812000000000000455e+01,1.043021706641001956e+01,-1.628263765420472353e-01,3.887892285022502392e+01
9.812999999999999545e+01,9.371446585057643830e+00,-1.179160314638354023e+00,3.778621443880847863e+01
9.814000000000000057e+01,8.327432666480763856e+00,-1.976025445520422252e+00,3.664849818678382576e+01
9.815000000000000568e+01,7.316198121216833883e+00,-2.583560894462312074e+00,3.550579459131012783e+01
9.815999999999999659e+01,6.351557296565618849e+00,-3.030359973573045096e+00,3.438217879886320816e+01
9.817000000000000171e+01,5.442689157071819217e+00,-3.342977856204422338e+00,3.329167867612736842e+01
9.818000000000000682e+01,4.595762045724754330e+00,-3.547757672344328927e+00,3.224468011296978176e+01
9.818999999999999773e+01,3.814237587659923268e+00,-3.668721423322075736e+00,3.124676506871054826e+01
9.820000000000000284e+01,3.098908443073785435e+00,-3.727569207137051421e+00,3.029882595891541897e+01
9.821000000000000796e+01,2.448635432477773044e+00,-3.742519992194675016e+00,2.940000645175266669e+01
9.821999999999999886e+01,1.860286588191119028e+00,-3.726985572590457263e+00,2.854752703603960029e+01
9.823000000000000398e+01,1.330058658823720208e+00,-3.692286995406468986e+00,2.773799081244862919e+01
9.824000000000000909e+01,8.538615582545117100e-01,-3.648066619397979604e+00,2.696820288597868398e+01
9.825000000000000000e+01,4.273183656286190235e-01,-3.602288114993458024e+00,2.623517036595133689e+01
9.826000000000000512e+01,4.576532535588295758e-02,-3.561236464294311954e+00,2.553610236600794536e+01
9.826999999999999602e+01,-2.957481528850576247e-01,-3.529517961075328003e+00,2.486841000411680014e+01
9.828000000000000114e+01,-6.024829309523764831e-01,-3.510126089077633349e+00,2.422966201564868882e+01
9.829000000000000625e+01,-8.794177464053882787e-01,-3.505382012399503644e+00,2.361761157228269781e+01
9.829999999999999716e+01,-1.130360320401174956e+00,-3.517235785622449651e+00,2.303087279981710367e+01
9.831000000000000227e+01,-1.359027543819837369e+00,-3.547242807583959934e+00,2.246831988694730953e+01
9.832000000000000739e+01,-1.569169559224312893e+00,-3.596604404641111419e+00,2.192898982631408700e+01
9.832999999999999829e+01,-1.764569760861563141e+00,-3.666167830670498340e+00,2.141208241450091521e+01
9.834000000000000341e+01,-1.949044794663288505e+00,-3.756426267068651459e+00,2.091696025203192733e+01
9.835000000000000853e+01,-2.126284072502356626e+00,-3.867594335162519492e+00,2.044321871821439274e+01
9.835999999999999943e+01,-2.298715470985185583e+00,-4.000303929405665038e+00,1.999104993113857631e+01
9.837000000000000455e+01,-2.468393856686635246e+00,-4.155397884271526898e+00,1.956082046627837201e+01
9.837999999999999545e+01,-2.637466608761724896e+00,-4.333637671843432848e+00,1.915302960237903918e+01
9.839000000000000057e+01,-2.808152001367350881e+00,-4.535707313802284091e+00,1.876832702492399818e+01
9.840000000000000568e+01,-2.982739203660599969e+00,-4.762213381424864167e+00,1.840751282613898354e+01
9.840999999999999659e+01,-3.163588279799447012e+00,-5.013684995584442916e+00,1.807153750499014322e+01
9.842000000000000171e+01,-3.352989731882925817e+00,-5.290589850926125770e+00,1.776160548548246609e+01
9.843000000000000682e+01,-3.552414979715242005e+00,-5.594005519157588147e+00,1.747948283213074205e+01
9.843999999999999773e+01,-3.763113768279651161e+00,-5.925395443187720268e+00,1.722721255415750363e+01
9.845000000000000284e+01,-3.986434857345862781e+00,-6.285942418578301272e+00,1.700719487523221218e+01
9.846000000000000796e+01,-4.223823787749418024e+00,-6.676534361332583600e+00,1.682219575687862445e+01
9.846999999999999886e+01,-4.476822881392498843e+00,-7.097764307896518687e+00,1.667534689847349938e+01
9.848000000000000398e+01,-4.747071241245096829e+00,-7.549930415160744701e+00,1.657014573724618245e+01
9.849000000000000909e+01,-5.036304751342859376e+00,-8.033035960456988533e+00,1.651045544827987399e+01
9.850000000000000000e+01,-5.345966948219339265e+00,-8.546384318238642308e+00,1.650021253493388684e+01
9.851000000000000512e+01,-5.676504468129556003e+00,-9.089096618348026624e+00,1.654418282615436198e+01
9.851999999999999602e+01,-6.028993235291133068e+00,-9.661392183737293138e+00,1.664924260335519435e+01
9.853000000000000114e+01,-6.404093353251230525e+00,-1.026179296581642575e+01,1.682216043827916252e+01
9.854000000000000625e+01,-6.801959124031857762e+00,-1.088697296736762254e+01,1.706947842138455229e+01
9.854999999999999716e+01,-7.222239048131228856e+00,-1.153175824254756066e+01,1.739751216184512472e+01
9.856000000000000227e+01,-7.664075824525701464e+00,-1.218912689689032192e+01,1.781235078755198487e+01
9.857000000000000739e+01,-8.126106350666187694e+00,-1.285020908730186662e+01,1.831985694511081064e+01
9.857999999999999829e+01,-8.606461722479822996e+00,-1.350428702206276199e+01,1.892566679984264866e+01
9.859000000000000341e+01,-9.102767234372137750e+00,-1.413879496083099951e+01,1.963519003578709032e+01
9.860000000000000853e+01,-9.611452111022108724e+00,-1.474164311083416301e+01,2.045155176555028831e+01
9.860999999999999943e+01,-1.012661942740178489e+01,-1.529585900897583350e+01,2.137465028959423208e+01
9.862000000000000455e+01,-1.064170073036417463e+01,-1.577759680988765822e+01,2.240321386809232962e+01
9.862999999999999545e+01,-1.114907250612494138e+01,-1.616489575578744819e+01,2.353075701255872332e+01
9.864000000000000057e+01,-1.164004130226374478e+01,-1.643779754633873580e+01,2.474551268633624446e+01
9.865000000000000568e+01,-1.210484372771917450e+01,-1.657834633864662166e+01,2.603043230458553126e+01
9.865999999999999659e+01,-1.253264645279107725e+01,-1.657058874726025266e+01,2.736318573428940226e+01
9.867000000000000171e+01,-1.291154620914220530e+01,-1.640057384417195152e+01,2.871616129425897768e+01
9.868000000000000682e+01,-1.322904036046291409e+01,-1.605499026635353133e+01,3.005705229626522978e+01
9.868999999999999773e+01,-1.347653428243006601e+01,-1.552060576491248511e+01,3.135275804082299089e+01
9.870000000000000284e+01,-1.364308146808998856e+01,-1.481988354102363559e+01,3.256295317518521415e+01
